Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__regulation of chemokine production (GO:0032642),0.5171673029832518,1.2147494123102287,0.079,0.143168598054457,1.0,28/42,39.08%,APP;EGR1;LPL;CSF1R;HIF1A;IL6;FOXP1;IFNG;TLR2;AIF1;CD74;AGER;TLR4;C5;TNF;F2RL1;SIGIRR;TLR9;ELANE;WNT5A;LGALS9;EIF2AK2;TLR7;IL18;TLR3;PYCARD;ADAM17;HMOX1
prerank,GO_Biological_Process_2021__negative regulation of signal transduction by p53 class mediator (GO:1901797),0.571434055647861,1.2146331168184397,0.1506572295247725,0.14326489762454855,1.0,9/15,26.94%,CD44;MDM2;CD74;PTTG1IP;PSMD10;SIRT1;KDM1A;DYRK1A;TWIST1
prerank,GO_Biological_Process_2021__dopaminergic neuron differentiation (GO:0071542),0.5503457454390086,1.214111677388773,0.13627254509018036,0.14395394409910503,1.0,10/20,27.44%,CTNNB1;LRP6;VEGFA;FOXA1;PITX3;NR4A2;OTX2;SHH;LMX1A;WNT2
prerank,GO_Biological_Process_2021__negative regulation of protein depolymerization (GO:1901880),0.5380003446832471,1.21383277614941,0.12650602409638553,0.1442509947471479,1.0,16/23,37.21%,STMN2;TPX2;FGF13;CLASP2;PIK3CA;APC;APC2;TTBK2;NAV3;ATXN7;PLEKHH2;TAOK1;LIMA1;ARHGEF2;CIB1;CAMSAP1
prerank,GO_Biological_Process_2021__intracellular protein transmembrane transport (GO:0065002),0.5151136844065883,1.213415545325337,0.07,0.144760728508687,1.0,27/44,32.66%,HSPA5;SEC61A1;HSPD1;GRPEL1;SEC61A2;AKT2;GRPEL2;SEC63;SEC62;CHCHD4;DNAJC19;RTN2;DNAJC15;TOMM40L;TOMM40;PEX5;SRP54;TIMM44;TIMM17A;TOMM20;TIMM50;ZFAND2B;PEX7;PEX1;PEX6;PEX14;AIFM1
prerank,GO_Biological_Process_2021__neuromuscular synaptic transmission (GO:0007274),0.5443656069421545,1.2134108170414606,0.1374122367101304,0.14468984705122748,1.0,7/20,18.95%,ERC2;DTNA;RIMBP2;KIF1B;TBC1D24;CHRNB4;FCHSD2
prerank,GO_Biological_Process_2021__signal transduction by p53 class mediator (GO:0072331),0.5194999640300864,1.213198805365891,0.092,0.14490865063629146,1.0,26/33,41.14%,TP53;GREM1;ZNF385B;MDM4;DDX5;BOK;FHIT;USP10;ATRX;PMAIP1;IFI16;POU4F1;RRP8;PAXIP1;STK11;NBN;HINT1;TRIAP1;NDRG1;BATF;PYCARD;POU4F2;BCL3;JMY;MYO6;PPP1R13B
prerank,GO_Biological_Process_2021__negative regulation of fatty acid metabolic process (GO:0045922),0.5568123614282445,1.2131580617366728,0.160481444332999,0.1448844865165411,1.0,14/17,40.49%,BRCA1;SOX9;INS;NCOR1;APPL2;CEACAM1;WDTC1;SIRT4;ACADVL;ERLIN2;ERLIN1;APOC1;ACADL;APOC3
prerank,GO_Biological_Process_2021__protein import (GO:0017038),0.4934522862852054,1.2120123115513344,0.039,0.14642008725785985,1.0,54/88,36.11%,HSP90AA1;AKT1;HSPA4;KPNB1;RAN;APOE;STAT3;NUP93;PEX19;IPO5;TNPO1;PHB2;SYK;TPR;NUP133;RPAIN;NUP153;ABCD3;IPO4;RAB8B;APPL2;PRICKLE1;GDAP1;TSC2;ATAD1;NUTF2;NUP107;IPO9;CSE1L;LAMP2;TNPO2;PTTG1IP;TNPO3;PEX5;NXT2;PEX13;CLU;PPP1R10;NUP155;NUP85;PEX11B;IPO8;IPO7;GPIHBP1;NUP50;NUP188;ABCD2;PEX14;SAMM50;NUP88;ACBD5;E2F3;NUP214;PEX26
prerank,GO_Biological_Process_2021__nucleosome organization (GO:0034728),0.5044048997601538,1.2116538139675912,0.053,0.14686345202443513,1.0,40/56,37.25%,SMARCA4;SUPT16H;SMARCE1;NASP;ARID2;NAP1L2;SMARCB1;NAP1L1;SMARCC2;NPM1;SMARCC1;SOX9;SET;SMARCD1;NFE2;NAP1L3;BPTF;SMARCA5;HMGA1;DMAP1;ATRX;BRD2;ASF1A;ARID1A;RNF8;NAP1L4;SUPT6H;POLE3;SMARCD2;GRWD1;ANP32E;SETD2;HMGB2;INO80;KAT6B;LIN54;CHAF1B;ANP32B;MCM3AP;NAA60
prerank,GO_Biological_Process_2021__positive regulation of cell cycle phase transition (GO:1901989),0.5552067354523024,1.2116474023043202,0.16380182002022245,0.1467927049383529,1.0,6/17,12.10%,EZH2;CUL3;NPM1;PHB2;GLI1;PLCG2
prerank,GO_Biological_Process_2021__DNA strand elongation (GO:0022616),0.5555985647710628,1.2115538987973247,0.14558232931726908,0.14683885275951697,1.0,10/17,28.78%,POLD2;MCM7;MCM3;RFC4;RFC3;MCM4;RAD50;GINS3;NBN;GINS2
prerank,GO_Biological_Process_2021__iron ion transport (GO:0006826),0.5047466968593515,1.2114779970839684,0.075,0.14685763654007516,1.0,32/50,33.17%,ATP6V1B2;ATP6V1E1;TF;CLTC;ATP6V1H;SLC11A2;ATP6V1G2;FTH1;ATP6V0A1;ARHGAP1;ATP6V1D;RAB11B;CP;ATP6V0B;IREB2;TFR2;ATP6V0E1;SLC40A1;ATP6V0C;SLC11A1;ATP6V1C1;ATP6V1A;ATP6V0D1;DNM2;TFRC;STEAP3;SCARA5;LTF;HFE;SLC39A14;ATP6V0A2;ATP6V0A4
prerank,GO_Biological_Process_2021__nucleotide catabolic process (GO:0009166),0.557658777632483,1.2114531725941988,0.1579476861167002,0.14681591207723035,1.0,8/16,23.86%,GDA;VCP;XDH;NUDT3;NUDT15;NT5E;PNP;DERA
prerank,GO_Biological_Process_2021__regulation of cellular macromolecule biosynthetic process (GO:2000112),0.46718362741710423,1.2111099587885978,0.0,0.14720812260035357,1.0,175/460,25.06%,SP1;TGFBR1;NOTCH1;EP300;CREBBP;TP53;RB1;DVL1;INSR;POLR2A;ESR1;APP;SMARCA2;BMP2;TCF3;CRX;EIF4E;ABL1;JMJD1C;FUS;PFDN5;SOX4;PTP4A3;HNRNPD;MEF2C;EZH2;NLK;STAT3;ELAVL2;GATA4;FOXO3;NR3C1;RELA;CREM;SFPQ;GLRX2;PAK6;WT1;PPP2CA;SP3;YBX1;SOX11;MTPN;RORB;RPL6;GRM5;VHL;MED23;RBBP6;BACH1;NFX1;APBB1;NONO;ASCC2;SMC3;TRRAP;HCFC1;NFIA;HES6;ATF2;ACVR1B;CNBP;CCNA2;ZNHIT3;SOX3;HCLS1;HOXB7;DVL2;CALR;NOLC1;APBB2;FZD7;MYT1;SRSF10;DLX4;SOX6;IGSF1;PRKCQ;CHD7;HIF1A;DDIT3;ACVR2B;TERF2IP;RPL10;PPP2R1A;HOXB1;MLF1;INS;PRMT5;NFKB2;IGF2;RFX3;RNF14;MITF;ORC5;RPS6KA5;SOX2;ZBED1;MAFB;MYBL2;AKAP17A;GPBP1L1;PRDM2;NFYB;NSD1;KAT7;SUFU;NCOA2;ATF5;ZNF536;SAP30;TAF5;ATF7;ACVRL1;NUP107;NAB1;SCRT1;CEBPB;ZNF423;EFEMP1;MAGED1;WWTR1;WWC1;PHB;SSBP2;POU1F1;RABL3;TRIM22;ARNTL;CCAR1;SBNO1;ING2;ZNF431;MAFA;ARNTL2;NUCKS1;LDB1;HMGA1;FOXO4;TRAPPC2;ATRX;TCF7L1;BTG1;PPARGC1B;PITX3;FOXK2;OGG1;SLC39A8;ATXN2;APBB3;ENG;SOX7;RUNX3;GATA1;CHEK2;MSC;HMGA2;MYCBP;NFYC;FOXC1;AJUBA;NANOG;TOM1L1;ESR2;TCFL5;RYBP;ZNF117;MTF2;NR2C2;HP1BP3;SUPT4H1;DNM2;ESRRG;RORA;ZBTB38
prerank,GO_Biological_Process_2021__regulation of epidermal growth factor-activated receptor activity (GO:0007176),0.5303964242171915,1.2109692786743682,0.104,0.1473234630282423,1.0,8/27,14.02%,APP;FBXW7;CBL;TSG101;SHC1;CBLB;TGFA;ADRA2A
prerank,GO_Biological_Process_2021__negative regulation of DNA-binding transcription factor activity (GO:0043433),0.4804840323761057,1.2107208870418644,0.013,0.14763107646402163,1.0,63/140,26.47%,RB1;ESR1;HDAC2;PTGIS;ITCH;USP7;HES1;FLNA;SUMO1;PTCH1;BMP7;ID3;TCF7L2;NFKBIA;PHB2;HES6;IRAK1;PKD1;SMAD7;ARRB1;PRNP;DDIT3;ARRB2;ID1;BTRC;TCEAL7;CD200;NFKBIL1;TAF1;CDK5RAP3;SP100;GLIS2;SUFU;CDKN2A;PIM1;TRAF3;WWP2;MAP2K5;MAD2L2;CYP1B1;ADORA3;TRIM37;CHUK;IRAK2;RNF2;PRMT2;ZNF431;COMMD6;PYDC1;PSMD10;EGLN1;SIRT1;KDM1A;PAXIP1;NLRP2;CHP1;CYLD;GAS6;ID2;SIGIRR;HEYL;TNFAIP3;TLR9
prerank,GO_Biological_Process_2021__positive regulation of ATPase activity (GO:0032781),0.5096947723714743,1.2103737149199179,0.076,0.1480473274143072,1.0,22/42,28.07%,DHX9;RYR2;DYNLL1;ATP1B1;HNRNPU;UHRF1;RGN;DYNLL2;TPM1;MSH2;ATP1B3;PFN1;SSBP1;MSH6;POT1;PLSCR1;DNAJB1;DNAJC9;TNNT2;ATP2A1;DNAL4;MSH3
prerank,GO_Biological_Process_2021__positive regulation of peptide hormone secretion (GO:0090277),0.5173397811582007,1.2102756054260433,0.088,0.14810811450773215,1.0,25/42,33.03%,RBP4;CRH;SOX4;ACSL4;ADCYAP1;TCF7L2;DRD2;MYRIP;FFAR4;IRS2;INS;BAD;GCK;TFR2;GRP;ISL1;LRRC8A;AACS;FGG;AIMP1;PSMD9;BLK;HFE;TNFSF11;GLUD1
prerank,"GO_Biological_Process_2021__positive regulation of DNA-templated transcription, elongation (GO:0032786)",0.5352943849741049,1.209651210742053,0.12012012012012012,0.14892011500032817,1.0,16/25,31.78%,ALYREF;SUPT16H;CDK13;CCNK;TCERG1;CDK12;SUPT5H;KAT7;CCNT1;BRD4;SUPT6H;SUPT4H1;CCNT2;HMGN1;BTBD18;ELL3
prerank,GO_Biological_Process_2021__regulation of macromolecule metabolic process (GO:0060255),0.4747138370709113,1.2095765740251536,0.008,0.14895210692279437,1.0,63/193,18.08%,MYC;APP;CDK2;PCBP1;PTHLH;HNRNPD;APOE;CDH1;ATP1B1;CDK4;PCBP2;SORT1;ARF1;MKLN1;PSEN1;AFF4;MTMR1;YBX1;SLC8A1;POGZ;ASCL1;TOB2;NELL1;IGF1;ZNF451;UTY;MTMR9;KHSRP;ZFP36L1;PTPRC;KDM6A;YBX3;PRDM1;HNRNPK;CDK6;ROCK2;SCARB2;HIF1A;PIN1;GNB3;STX1B;MTMR2;ZNF711;FEZF2;TCF19;FOXP1;SOX2;TAPBP;AFF3;FUBP3;PRDM2;ZNF827;AIF1;GDNF;IGF2BP2;TARDBP;PEG3;SLC8A2;SIRPA;EDN3;KIF16B;TRIM22;FUBP1
prerank,GO_Biological_Process_2021__calcium ion transmembrane transport (GO:0070588),0.48918141111349184,1.2095598872404543,0.029,0.14890091528635757,1.0,57/85,40.42%,CACNA1A;GRIN2B;ATP2B1;GRIN1;ITGAV;SLC24A2;ATP2A2;GRIN2A;PARL;SLC8A1;ATP2C1;PHB2;SLC35G1;FKBP1A;PKD1;CACNA1C;TRPM6;TRPM7;TRPM3;CACNA1D;CACNA2D4;ATP2B3;CACNB3;SLC8A2;MICU3;AFG3L2;P2RX4;PHB;RYR3;PMPCB;YME1L1;TRPM1;SLC25A23;GAS6;CACNA2D1;ATP2B4;PMPCA;ATP2A1;ATP2C2;STOML2;GRIN2D;NALCN;TRPV2;TRPV6;SMDT1;ANO6;TRPC3;TRPC5;TRPM2;SLC24A1;TMEM165;TRPC4;CACNA1G;PKD2;TMCO1;SLC8A3;SPG7
prerank,GO_Biological_Process_2021__negative regulation of fat cell differentiation (GO:0045599),0.518623458109179,1.2092234834015603,0.10710710710710711,0.14927755645921348,1.0,25/36,35.50%,SMAD3;ZFP36L2;TRIO;FOXO1;TGFB1;SIRT2;RUNX1T1;IL6;YAP1;ASXL1;WWTR1;ARNTL;GPS2;FERMT2;SIRT1;GATA3;TNF;RORA;WNT5A;TRIB2;E2F1;FLCN;GATA2;ZADH2;LRP3
prerank,GO_Biological_Process_2021__mitotic sister chromatid cohesion (GO:0007064),0.5608902516281173,1.2091428312947334,0.16767676767676767,0.1493135663468774,1.0,12/15,39.59%,RB1;SMC1A;POGZ;RAD21;NAA50;PDS5B;REC8;NIPBL;PDS5A;CDCA5;BOD1;MAU2
prerank,GO_Biological_Process_2021__peptidyl-asparagine modification (GO:0018196),0.522148468798404,1.2090461264007233,0.116,0.1493681634062921,1.0,18/31,26.29%,ALG5;DPM1;ST6GAL1;MAGT1;ASGR1;RPN2;UGGT2;TUSC3;DPM2;ASGR2;LMAN1;NUDT14;UGGT1;DDOST;DAD1;UBE2J1;STT3B;B4GALNT2
prerank,GO_Biological_Process_2021__lipid homeostasis (GO:0055088),0.5002487381144106,1.2089074170079577,0.054,0.1494961010376593,1.0,38/61,37.92%,TM6SF2;ZBTB20;FBXW7;APOE;ABCA1;FABP3;PRKAA2;DDX3X;APOA1;PRKAA1;RCN3;IRS2;INS;HNF4A;ABCG1;PPARG;PNPLA4;ABHD4;PNPLA8;NR1H3;POLD1;USF1;SIRT1;XBP1;CLN8;ACOX1;CEBPA;NR1D2;THADA;ATP13A2;ABCA2;TLCD1;ACOX2;PNPLA2;RBP1;ABHD8;ORMDL3;ACOX3
prerank,GO_Biological_Process_2021__mononuclear cell differentiation (GO:1903131),0.5322225737979486,1.2088740947599383,0.13213213213213212,0.14946229871394331,1.0,16/26,30.72%,LYN;BMP4;CSF1R;VEGFA;MYH9;PIR;AXL;IL4;PPARG;IFI16;RELB;GAS6;BLK;BATF3;FLT3;MT1G
prerank,GO_Biological_Process_2021__regulation of T cell migration (GO:2000404),0.5464770362054958,1.2088267100594117,0.14729458917835672,0.1494465968371879,1.0,10/19,26.58%,APP;RHOA;CXCL10;CD200;AIF1;CXCL12;SPN;CCL5;CCL20;APOD
prerank,GO_Biological_Process_2021__maturation of 5.8S rRNA (GO:0000460),0.5542122204736222,1.2080918190413121,0.1757028112449799,0.15043826928502124,1.0,13/16,37.38%,FTSJ3;EXOSC4;PES1;EXOSC10;WDR12;MAK16;RRP15;PRKDC;NSA2;RPF1;MPHOSPH6;EIF6;LAS1L
prerank,GO_Biological_Process_2021__long-chain fatty-acyl-CoA metabolic process (GO:0035336),0.5374512251451993,1.207911288641366,0.12925851703406813,0.1506348943974021,1.0,15/24,30.25%,ACSL4;ELOVL6;HSD17B12;ACSL3;FAR2;ACOT7;FAR1;ACSL1;HACD1;ELOVL2;ELOVL7;THEM5;ELOVL5;ACSBG1;TECR
prerank,"GO_Biological_Process_2021__RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)",0.5578709660121557,1.2078962095241959,0.15656565656565657,0.1505793408669041,1.0,7/15,23.96%,DICER1;LACTB2;NUDT16;RPP40;RNASEH1;POP7;RPP30
prerank,GO_Biological_Process_2021__IRE1-mediated unfolded protein response (GO:0036498),0.5020290247528674,1.207779743172593,0.063,0.1506696462077368,1.0,38/53,38.87%,HSPA5;SHC1;TATDN2;ADD1;TPP1;YIF1A;GOSR2;SEC31A;ERN2;HYOU1;GFPT1;GSK3A;WIPI1;DDX11;LMNA;DCTN1;TLN1;VAPB;ACADVL;DNAJC3;HDGF;ATP6V0D1;XBP1;ERN1;ARFGAP1;DNAJB9;KDELR3;EXTL2;CUL7;CTDSP2;EXTL3;FKBP14;EDEM1;SSR1;CXXC1;KLHDC3;SRPRB;EXTL1
prerank,GO_Biological_Process_2021__organophosphate biosynthetic process (GO:0090407),0.5165282683448803,1.20770758291949,0.091,0.15070050693493417,1.0,29/39,38.72%,TPK1;CPS1;ITPKA;GK;ITPKB;PPIP5K1;TPI1;AGPAT5;PIP5K1A;MOCS1;GNPAT;FGF2;GK2;GPHN;MOCS3;IP6K3;MOCS2;AGPAT4;PCYT2;GPAM;TKT;FADS1;GK5;MOCOS;PPIP5K2;NFS1;AGPAT3;IP6K1;G6PD
prerank,GO_Biological_Process_2021__regulation of intracellular estrogen receptor signaling pathway (GO:0033146),0.5251682266107986,1.2073616102049258,0.099,0.15112696081538457,1.0,12/30,18.61%,PAK1;ESR1;BRCA1;STRN3;CNOT1;CNOT2;WBP2;KANK2;YAP1;RUNX1;ISL1;FOXA1
prerank,GO_Biological_Process_2021__Golgi organization (GO:0007030),0.4814008959321859,1.2071557668833288,0.014,0.15136345954281782,1.0,62/126,34.21%,YWHAZ;CDC42;CDK1;STX16;ARHGEF7;CSNK1A1;RAB2A;SYNE1;DYNC2H1;GOLGA8A;CSNK1D;ATP8B1;CLASP2;RAB1A;UBXN2A;NSFL1C;TRAPPC11;GOSR2;PRMT5;TMED2;COG4;ARL1;SEC16B;PRKD1;DYM;FAM174B;STX5;HUWE1;HTT;OPTN;SPTBN5;VRK1;FHDC1;BAG5;LRRK2;VAMP4;SURF4;VTI1A;LMAN1;TANGO2;OBSL1;SEC22B;TMED10;BET1;TMED5;GORASP2;COG3;GBF1;VTI1B;STX6;NPLOC4;RAB30;ZW10;VCPIP1;TMED4;CUL7;SEC16A;STX17;GOLGA2;GCC2;ARFGEF1;ARHGAP21
prerank,GO_Biological_Process_2021__regulation of cation transmembrane transport (GO:1904062),0.5245128318963244,1.2069406266029716,0.12112112112112113,0.15159864975678874,1.0,15/30,27.16%,DLG1;HOMER1;KCNIP4;FGF12;KCNAB2;KCNAB1;CACNA1D;CD63;KCNH2;SNTA1;KCNIP3;DPP6;WNK1;ATP2B4;KCNIP2
prerank,GO_Biological_Process_2021__regulation of protein transport (GO:0051223),0.5262481632583228,1.2067944647979658,0.12,0.15174845767937598,1.0,19/28,35.36%,HSPA8;PPM1F;NDEL1;STXBP5;INS;LCP1;NDFIP2;WWP2;GAPVD1;DISP1;SCFD1;CHP1;TNF;SNX3;ATP13A2;STXBP5L;ARFIP1;LLGL1;DNAJA1
prerank,GO_Biological_Process_2021__androgen metabolic process (GO:0008209),0.5366712799508879,1.2065205657099427,0.1355421686746988,0.15207568293462234,1.0,9/21,18.98%,SPP1;SRD5A1;HSD17B6;DHRS9;HSD17B7;CYP3A4;SRD5A3;HSD17B10;HSD17B4
prerank,GO_Biological_Process_2021__regulation of activated T cell proliferation (GO:0046006),0.5212574192565003,1.2062863345945827,0.104,0.15230114404601583,1.0,20/34,30.40%,PRKAR1A;RPS3;HMGB1;IGF1;PRNP;SCRIB;CD24;IGF2;TNFSF9;HHLA2;IL12RB1;AGER;FADD;IGFBP2;CD274;IL2;RC3H1;LGALS9;IL27RA;RIPK3
prerank,GO_Biological_Process_2021__negative regulation of defense response (GO:0031348),0.4894251084415741,1.2061614809473018,0.038,0.15238910230265335,1.0,36/80,26.25%,PPM1B;RB1;PTGIS;MAPK7;ITCH;PRKCD;APOE;PCBP2;LRFN5;TNFRSF1A;APOA1;TEK;SIRT2;FFAR4;TNFAIP6;MAPKBP1;C1QBP;VPS35;IL4;PPARG;SIRPA;ISL1;TRAF3IP1;PTGER4;NR1H3;GPS2;IFI16;PPARA;GATA3;NMI;PROC;RORA;IL10;TYRO3;ALOX5;TNFAIP3
prerank,GO_Biological_Process_2021__negative regulation of myeloid cell differentiation (GO:0045638),0.5390917097291562,1.2057144275652951,0.15430861723446893,0.1529687488640027,1.0,20/21,44.76%,PTK2B;PRMT1;HSPA9;ZFP36L1;CDK6;MAFB;LDB1;ZBTB16;HOXA5;HOXB8;WDR61;MEIS2;MEIS1;CIB1;LEO1;HOXA9;CTR9;PAF1;PF4;ZFP36
prerank,GO_Biological_Process_2021__sphingolipid biosynthetic process (GO:0030148),0.495034446488934,1.2056403730500644,0.044,0.15299719500878492,1.0,34/71,28.95%,PPM1L;ST6GALNAC5;ELOVL4;ELOVL6;FA2H;ST8SIA3;ST3GAL5;ST8SIA5;SPHK1;ACER3;CSNK1G2;SPTLC1;SGPL1;CERS6;B4GALT6;PRKD1;HACD1;ASAH1;SGPP2;SPTLC2;AGK;PRKD2;ELOVL2;VAPB;ELOVL7;ST8SIA1;SPTSSA;HACD4;PRKD3;VAPA;CLN8;SMPD2;ELOVL5;SPHK2
prerank,GO_Biological_Process_2021__mRNA destabilization (GO:0061157),0.5151407875674585,1.2056343907088234,0.10710710710710711,0.15292809660911352,1.0,15/36,19.80%,CPEB3;ZFP36L2;KHSRP;ZFP36L1;ROCK1;ROCK2;DHX36;METTL3;CNOT1;POLR2D;UPF1;RBM24;TARDBP;CELF1;YTHDF3
prerank,GO_Biological_Process_2021__autophagosome maturation (GO:0097352),0.514875027698584,1.2054518793058746,0.111,0.15311879713935192,1.0,15/33,28.42%,CALM1;GABARAPL1;ATP2A2;UBQLN1;TSG101;VCP;GABARAP;MAP1LC3A;LAMP2;VAMP7;SNX14;VPS33A;VTI1B;VAMP8;CLN3
prerank,GO_Biological_Process_2021__transferrin transport (GO:0033572),0.5139027206985519,1.2054287135949238,0.1,0.15307445534128522,1.0,30/36,43.62%,ATP6V1B2;ATP6V1E1;TF;CLTC;ATP6V1H;ATP6V1G2;ATP6V0A1;ARHGAP1;ATP6V1D;RAB11B;ATP6V0B;TFR2;ATP6V0E1;ATP6V0C;ATP6V1C1;ATP6V1A;ATP6V0D1;DNM2;TFRC;STEAP3;HFE;ATP6V0A2;ATP6V0A4;ATP6V1G1;ATP6V0D2;ATP6V1F;TCIRG1;LMTK2;ATP6V0E2;ATP6V1C2
prerank,GO_Biological_Process_2021__positive regulation of granulocyte chemotaxis (GO:0071624),0.5419217796689695,1.2054234099224002,0.13253012048192772,0.1530027940525551,1.0,11/21,28.93%,RAC1;CAMK1D;RAC2;C1QBP;CD74;IL4;NCKAP1L;DAPK2;CXCL8;TIRAP;MOSPD2
prerank,GO_Biological_Process_2021__negative regulation of endothelial cell apoptotic process (GO:2000352),0.5279046103989918,1.2053185915776223,0.139,0.1530753310773707,1.0,24/27,43.74%,PDPK1;MAPK7;TEK;NFE2L2;IL4;SCG2;RAMP2;GATA3;GAS6;FGG;IL10;PAK4;TNFAIP3;CDH5;SERPINE1;IL13;GATA2;KDR;KRIT1;FGA;IL11;SEMA5A;TNIP2;ICAM1
prerank,GO_Biological_Process_2021__regulation of spindle assembly (GO:0090169),0.530575993113429,1.2051951817456685,0.137,0.1531845921330106,1.0,15/25,31.44%,PLK1;HSPA1A;HNRNPU;DYNC1H1;HSPA1B;NUMA1;TPR;PDCD6IP;DRG1;CHMP4B;VPS4B;EML3;CCSAP;GPSM2;SENP6
prerank,GO_Biological_Process_2021__monovalent inorganic cation homeostasis (GO:0055067),0.5259476608399885,1.2050371246159695,0.124,0.15334260447992545,1.0,15/27,26.70%,SCNN1A;SLC12A5;SCNN1G;SCNN1B;SLC26A4;SLC12A8;SLC12A1;SLC12A2;KCNH2;PDK4;SLC12A4;SLC9A1;CLCN3;CYP4F12;SLC12A9
prerank,GO_Biological_Process_2021__negative regulation of cytokine production (GO:0001818),0.4759692849922446,1.2047850210644868,0.008,0.15364854777080672,1.0,87/176,29.94%,RAC1;FN1;EZR;DLL1;TYROBP;ITCH;ATP2B1;PTPN6;PCBP2;HMGB1;RGCC;APOA1;RARA;PTPRC;HDAC9;DDX58;GPNMB;LAPTM5;ARRB1;HOMER2;PRNP;FFAR4;DDIT3;PIN1;IFIH1;CD200;MAPKBP1;THBS1;IL6;KAT5;SRGN;JAK3;IRF3;RPS6KA5;IFNG;INHBA;APPL2;C1QBP;CEACAM1;AXL;VSIG4;GBP1;MAP2K5;SYT11;SIRPA;AGER;INHBB;HOMER3;TLR4;IKBKE;TRAF3IP1;UBE2L6;PTGER4;F2;PPARA;LGR4;NCKAP1L;TBK1;NAV3;APOA2;CD274;SFTPD;SLC11A1;CYLD;PDCD4;TNF;CR1;F2RL1;GAS6;IL10;SIGIRR;FCGR2B;CIDEA;RNF125;TNFAIP3;NPTN;TLR9;LEF1;APOD;MAVS;TRIM25;ELANE;NLRC5;NPLOC4;LGALS9;CACTIN;TRIB2
prerank,GO_Biological_Process_2021__negative regulation of peptidase activity (GO:0010466),0.5000029990097193,1.204749835587432,0.048,0.15362506311017138,1.0,32/63,30.55%,AKT1;SERPINI1;LRP1;GAPDH;SPOCK3;TIMP3;AGT;SERPINF1;SPOCK1;SERPINE2;TIMP4;VTN;SERPINI2;SERPIND1;SPOCK2;CST3;SERPINB9;SERPINF2;TIMP2;SERPINB1;SERPINB6;PARK7;SERPINA3;TIMP1;SERPINA1;UBXN1;SERPINH1;SERPING1;AHSG;KNG1;CSTB;SERPINA5
prerank,GO_Biological_Process_2021__protein processing (GO:0016485),0.4850865005625827,1.2040560756199523,0.019,0.15462565226450892,1.0,72/102,43.21%,PCSK2;CPE;PCSK1;KLK6;PCSK6;PTCH1;OGT;PSEN1;PARL;CASP2;AEBP1;PRSS3;PSEN2;PCSK5;C1R;PCSK7;SEC11A;MMP14;SRGN;ADAMTS3;MYRF;CTSS;FURIN;NCSTN;ATP23;F3;GGT1;AFG3L2;MMP16;CPD;METAP2;CPXM1;YME1L1;KLK2;CASP1;MME;XPNPEP3;F12;SEC11C;CASP4;KLK3;CLN3;KEL;STOML2;BACE1;F7;ADAM19;SPCS3;FXN;APH1B;MYRFL;CPM;ADAM10;LGMN;CTSH;PCSK9;KLKB1;APH1A;ECE1;OMA1;ADAM17;LONP2;PSENEN;SPG7;SPPL3;SPRTN;HM13;F9;CLN5;FAM111A;RCE1;PITRM1
prerank,GO_Biological_Process_2021__negative regulation of axon extension (GO:0030517),0.5187025621349034,1.2032445928098188,0.122,0.15578039615341233,1.0,27/31,41.99%,SEMA6A;MAP2;MT3;SEMA4C;PTPRS;SEMA4D;KIAA0319;CDKL3;RTN4R;RTN4;MAG;SEMA3E;SEMA4A;SEMA4B;SEMA6D;SEMA3G;SEMA3D;SEMA3A;SEMA7A;DIP2B;SEMA4F;RNF6;TRIM46;SEMA4G;SEMA5A;SEMA3F;SEMA3C
prerank,GO_Biological_Process_2021__dermatan sulfate proteoglycan biosynthetic process (GO:0050651),0.5583996743645279,1.20285117119319,0.17139959432048682,0.15628461226548174,1.0,9/15,29.28%,VCAN;BCAN;DCN;BGN;CSGALNACT1;CSPG4;UST;CSGALNACT2;CSPG5
prerank,GO_Biological_Process_2021__hippo signaling (GO:0035329),0.5294405335937299,1.2028340431957196,0.11811811811811812,0.15622155854865558,1.0,17/26,33.00%,YWHAB;YWHAE;CASP3;TJP1;TJP2;DVL2;YAP1;WWTR1;WWC1;TEAD1;MOB1A;STK4;SAV1;MOB1B;DCHS1;LATS2;TEAD2
prerank,GO_Biological_Process_2021__response to interleukin-1 (GO:0070555),0.49040856792224813,1.2027260946824716,0.038,0.15630777298018403,1.0,29/85,20.00%,PRKCA;TAF9;SRC;SNCA;TRAF6;APP;PTGIS;RELA;ADAMTS7;CD47;NFKB1;IRAK1;MAPK11;SOX9;CD40;HIF1A;RBMX;UPF1;GBP2;IL1R1;GBP1;CCL2;IL1B;SIRPA;HAS2;IRAK2;SFRP1;USP10;MAPK13
prerank,GO_Biological_Process_2021__positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531),0.4999917772893127,1.2019527115517674,0.062,0.1573571856739859,1.0,28/59,29.02%,ERBB4;LYN;HES1;JAK2;STAT3;KIT;IL6ST;TNFRSF1A;CSF1R;IGF1;HCLS1;FGFR3;CD40;VEGFA;IL6;IFNG;IL4;CNTF;PARP14;ARL2BP;CRLF1;CLCF1;TNF;CCL5;GHR;IL2;SOCS3;CSH1
